field_combination,summary_value,request_count,fill_rate
zip:78058,1075,82841,0.012976666143576248
zip:78061,1462,152300,0.009599474720945503
zip:78063,4058,152395,0.026628170215558255
zip:78064,1767,60027,0.029436753460942575
zip:78065,874,36374,0.024028151976686646
zip:78069,19,2450,0.007755102040816327
zip:78071,652,42073,0.015496874480070354
zip:78073,1433,73765,0.01942655731037755
zip:78076,350,17496,0.020004572473708276
zip:78102,5346,219536,0.024351359230376794
zip:78108,20494,635451,0.0322511098416715
zip:78109,31095,1159060,0.026827774230842233
zip:78112,1388,47175,0.0294223635400106
zip:78114,8144,476746,0.017082471588644687
zip:78118,338,19596,0.01724841804449888
zip:78119,1146,107592,0.010651349542716931
zip:78121,4689,364242,0.012873309503022715
zip:78122,22,3015,0.007296849087893864
zip:78124,1362,103262,0.01318975034378571
zip:78130,25255,1016575,0.02484322356933822
zip:78132,1129,152623,0.007397312331693127
zip:78133,4810,311289,0.015451879121973471
zip:78140,188,15631,0.012027381485509565
zip:78146,219,5405,0.04051803885291397
zip:78147,44,1385,0.03176895306859206
zip:78148,2407,30425,0.0791125718981101
zip:78152,4877,55535,0.08781849284235167
zip:78154,15285,462024,0.033082697002753104
zip:78155,16379,923640,0.017733099475986315
zip:78159,65,2921,0.022252653200958577
zip:78160,53,1712,0.030957943925233645
zip:78163,3629,54428,0.06667524068494157
zip:78164,776,86239,0.008998249052053016
zip:78201,11559,460720,0.025088991144295886
zip:78202,9123,480047,0.01900438915356205
zip:78203,16,2301,0.006953498478922208
zip:78204,3065,88836,0.03450177855824215
zip:78207,10091,625290,0.01613811191607094
zip:78208,503,16866,0.029823313174433774
zip:78209,15781,623609,0.025305920857460362
zip:78210,3968,124962,0.03175365311054561
zip:78211,4399,188027,0.023395576167252574
zip:78212,755,14829,0.05091375008429429
zip:78213,10759,366503,0.02935583064804381
zip:78214,90742,3190548,0.028440882255963553
zip:78215,227,6014,0.037745261057532425
zip:78216,13356,603029,0.022148188561412468
zip:78217,8848,436478,0.020271353882669915
zip:78218,12621,474118,0.02661995536976027
zip:78219,746,39577,0.01884933168254289
zip:78220,947,25713,0.03682961925874072
zip:78221,12600,510777,0.024668299473155603
zip:78222,101367,3812591,0.02658743096230359
zip:78223,24781,845257,0.029317710471489736
zip:78224,2081,66772,0.031165758102198526
zip:78225,314,8370,0.03751493428912784
zip:78227,2205,94770,0.023266856600189935
zip:78228,9907,352975,0.028067143565408317
zip:78229,5535,261696,0.02115049523110785
zip:78230,4283,223692,0.019146862650430054
zip:78231,1034,39580,0.026124305204648812
zip:78232,7551,297197,0.025407389711201663
zip:78233,21588,792605,0.027236769891686274
zip:78234,490,32069,0.015279553462845739
zip:78235,381,16412,0.02321472093590056
zip:78237,6984,245999,0.0283903593104037
zip:78238,3138,144176,0.021765064920652537
zip:78239,9333,311681,0.029944077438149905
zip:78240,10598,460176,0.023030318834532874
zip:78242,8928,301567,0.02960536132932317
zip:78244,40063,1896110,0.02112904842018659
zip:78245,43958,1459012,0.030128607578279
zip:78247,13006,455092,0.028578836806623716
zip:78248,1797,56063,0.03205322583522109
zip:78249,16915,539183,0.031371538049233746
zip:78250,16312,584086,0.027927394253585945
zip:78251,30284,1022149,0.029627774424276696
zip:78252,1452,85769,0.016929193531462418
zip:78253,28780,995944,0.02889720707188356
zip:78254,23869,907508,0.026301696513970126
zip:78255,4206,105080,0.04002664636467453
zip:78256,683,23471,0.02909974010481019
zip:78257,147,15477,0.009497964721845319
zip:78258,9912,224131,0.044224136777152645
zip:78259,5883,159160,0.036962804724805225
zip:78260,9143,481220,0.018999625950708615
zip:78261,1537,72002,0.021346629260298323
zip:78263,442,48408,0.009130722194678566
zip:78264,3519,152586,0.02306240415241241
zip:78288,422,28637,0.014736180465830919
zip:78332,4199,203971,0.020586259811443783
zip:78336,2665,136458,0.019529818698793767
zip:78361,159,12017,0.013231255721061829
zip:78362,3980,226937,0.017537906996214808
zip:78363,5664,284235,0.019927172937885904
zip:78368,888,85760,0.010354477611940298
zip:78370,1164,26983,0.0431382722454879
zip:78372,526,24101,0.021824820546865277
zip:78373,355,26682,0.013304849711415935
zip:78374,3002,216039,0.013895639213290192
zip:78379,1257,25672,0.04896385166718604
zip:78380,3757,109771,0.03422579734173871
zip:78382,8398,516723,0.016252421510170825
zip:78383,164,5184,0.031635802469135804
zip:78387,151,4932,0.030616382806163828
zip:78390,153,12315,0.012423873325213155
zip:78401,209,12533,0.016675975424878323
zip:78404,590,28681,0.02057110979394024
zip:78405,2481,128162,0.019358312136202618
zip:78407,214,6817,0.03139210796538067
zip:78408,846,67472,0.012538534503201328
zip:78410,4429,321284,0.013785311437855604
zip:78411,5125,223652,0.022915064475166776
zip:78412,2150,131127,0.016396318073318233
zip:78413,2202,85489,0.025757699821029607
zip:78414,13052,713346,0.018296871363966433
zip:78415,8395,324157,0.025897944514540795
zip:78416,1237,72433,0.017077851255643147
zip:78418,7627,263410,0.028954861242929272
zip:78501,8140,211511,0.03848499605221478
zip:78503,1030,30970,0.03325799160477882
zip:78504,5658,182584,0.030988476536826886
zip:78505,198,14190,0.013953488372093023
zip:78516,2105,59743,0.03523425338533385
zip:78520,1748,54584,0.03202403634764766
zip:78521,3668,100044,0.03666386789812483
zip:78526,1330,43001,0.03092951326713332
zip:78537,4633,157468,0.02942185078873168
zip:78539,8352,254212,0.03285446792440955
zip:78540,16,1336,0.011976047904191617
zip:78541,372,10158,0.03662138216184288
zip:78550,12349,338853,0.036443531560883334
zip:78552,8269,190013,0.043518075079073536
zip:78557,88,4730,0.018604651162790697
zip:78559,161,13851,0.011623709479459966
zip:78566,3151,128455,0.024529991047448522
zip:78569,513,26636,0.01925964859588527
zip:78570,743,23323,0.03185696522745787
zip:78572,6928,252466,0.02744131883105052
zip:78573,847,25840,0.03277863777089783
zip:78574,1018,37218,0.02735235638669461
zip:78575,551,8887,0.062000675143467986
zip:78576,167,9307,0.017943483399591707
zip:78577,3670,110736,0.033141887010547606
zip:78578,2019,77113,0.026182355763619623
zip:78579,136,8271,0.016442993592068675
zip:78580,1777,68810,0.02582473477692196
zip:78582,3436,82019,0.04189273217181385
zip:78585,139,12344,0.01126053143227479
zip:78586,2761,95846,0.02880662729795714
zip:78589,586,29915,0.019588835032592344
zip:78593,3,5092,0.000589159465828751
zip:78596,8422,260513,0.032328521033499286
zip:78599,9563,309674,0.030880861809515815
zip:78602,16622,514372,0.03231513379421897
zip:78606,201,7029,0.028595817328211693
zip:78609,124,7582,0.0163545238723292
zip:78610,5848,148165,0.03946951034319846
zip:78611,5114,145868,0.03505909452381605
zip:78612,1079,26923,0.04007725736359247
zip:78613,10984,235083,0.046723923039947594
zip:78616,378,11635,0.0324881822088526
zip:78617,9162,228468,0.040101896107988866
zip:78620,551,8484,0.06494578029231494
zip:78621,14249,351990,0.040481263672263415
zip:78624,4299,230718,0.018633136556315502
zip:78626,7509,225532,0.03329461007750563
zip:78628,28683,754354,0.03802326228799741
zip:78629,1584,135677,0.011674786441327564
zip:78631,1214,51895,0.023393390500048173
zip:78633,6666,191094,0.034883355835348046
zip:78634,13423,332754,0.04033910937208869
zip:78639,1459,117381,0.012429609562024518
zip:78640,31295,886740,0.035292193878701764
zip:78641,36944,740572,0.04988576397703397
zip:78642,7411,207841,0.03565706477547741
zip:78643,1705,45649,0.03735021577690639
zip:78644,7890,298542,0.026428442229234076
zip:78645,2247,36510,0.06154478225143796
zip:78648,675,63341,0.01065660472679623
zip:78653,10388,287271,0.036160976917266274
zip:78654,6384,293533,0.021748832328903393
zip:78659,1022,153508,0.006657633478385491
zip:78660,40863,1056397,0.038681480541879615
zip:78664,12772,290584,0.043952867329240426
zip:78665,41267,828875,0.0497867591615141
zip:78666,19919,488207,0.040800316259291654
zip:78669,531,18715,0.028372962864012825
zip:78676,1366,43883,0.031128227331768565
zip:78681,25349,605200,0.041885327164573695
zip:78691,136,4052,0.03356367226061204
zip:78701,2186,56214,0.03888710997260469
zip:78702,2529,109961,0.02299906330426242
zip:78703,9335,247037,0.03778786173731061
zip:78704,17850,488044,0.03657457114522461
zip:78705,130,7275,0.017869415807560136
zip:78717,5829,124553,0.046799354491662185
zip:78721,925,31337,0.029517822382487156
zip:78722,19,2554,0.0074393108848864525
zip:78723,12809,307465,0.04166002634446197
zip:78724,27149,786459,0.03452055351900099
zip:78725,181,4902,0.036923704610363116
zip:78726,1525,51824,0.029426520531028094
zip:78727,4687,130326,0.03596366035940641
zip:78728,2727,67254,0.040547774110090105
zip:78729,8613,243224,0.0354118014669605
zip:78730,37,1600,0.023125
zip:78731,3398,81426,0.04173114238695257
zip:78732,2318,67668,0.034255482650588163
zip:78733,548,9470,0.05786694825765575
zip:78734,7630,205732,0.03708708416775222
zip:78735,28,4301,0.006510113926993723
zip:78737,2332,42761,0.05453567503098618
zip:78738,1802,73921,0.024377375847188215
zip:78739,6009,83296,0.07214031886285056
zip:78741,15924,489113,0.03255689380572588
zip:78744,16627,352748,0.04713563223604386
zip:78745,13546,366805,0.03692970379356879
zip:78746,5480,129517,0.04231104797053668
zip:78747,549,17411,0.031531790247544655
zip:78748,13008,397415,0.032731527496445784
zip:78749,2530,67992,0.03721026003059184
zip:78750,6042,250632,0.024107057358996455
zip:78751,156,5234,0.02980512036683225
zip:78752,904,23015,0.03927873126222029
zip:78753,13397,348502,0.038441673218518116
zip:78754,42824,1460296,0.029325561393032645
zip:78757,9866,278862,0.035379506709411826
zip:78758,22042,664653,0.03316316935303083
zip:78759,8075,208870,0.03866041078182601
zip:78767,1993,66043,0.030177308723104646
zip:78801,6786,302238,0.022452504317789293
zip:78832,156,17278,0.0090288227804144
zip:78833,65,10035,0.0064773293472845045
zip:78834,1055,36114,0.02921304757157889
zip:78839,1637,199807,0.008192906154439034
zip:78840,8017,319845,0.025065265988213042
zip:78850,382,5404,0.07068837897853442
zip:78852,1495,79544,0.0187946293875088
zip:78861,180,16241,0.011083061387845577
zip:78873,107,5782,0.01850570736769284
zip:78881,345,13980,0.02467811158798283
zip:78884,177,8840,0.020022624434389142
zip:78886,556,51577,0.010779998836690773
zip:78934,1496,176259,0.00848750985765266
zip:78941,414,16485,0.02511373976342129
zip:78942,2043,61351,0.03330019070593796
zip:78945,4086,90806,0.04499702662819637
zip:78947,739,20878,0.03539611073857649
zip:78948,258,6632,0.03890229191797346
zip:78950,506,17021,0.029727983079725046
zip:78954,78,4118,0.01894123360854784
zip:78956,8,3332,0.0024009603841536613
zip:78957,803,24761,0.03243003109729009
zip:78959,2084,55221,0.03773926585900292
zip:78962,669,110072,0.006077839959299368
zip:79007,2758,123272,0.022373288337984295
zip:79014,64,8801,0.00727190092034996
zip:79015,4661,274019,0.017009769395552862
zip:79022,2271,221204,0.010266541292200865
zip:79024,507,72672,0.006976552179656539
zip:79027,274,32509,0.008428435202559292
zip:79029,8203,320731,0.02557594993935728
zip:79035,100,1780,0.056179775280898875
zip:79036,1285,37943,0.03386658935772079
zip:79039,240,4694,0.05112910097997444
zip:79040,371,41926,0.008848924295186758
zip:79045,3754,168197,0.02231906633293103
zip:79046,2,1474,0.0013568521031207597
zip:79052,114,26437,0.004312138291031509
zip:79054,10,713,0.014025245441795231
zip:79064,201,12593,0.015961248312554594
zip:79065,5013,245538,0.020416391760134888
zip:79068,370,19332,0.0191392509828264
zip:79070,2748,130680,0.02102846648301194
zip:79072,4615,190215,0.024262019293956837
zip:79079,1032,22038,0.046828205826300026
zip:79081,1136,24128,0.047082228116710874
zip:79088,964,42156,0.022867444729101433
zip:79092,103,7655,0.013455258001306336
zip:79096,113,3807,0.029682164433937484
zip:79098,85,6556,0.01296522269676632
zip:79102,1176,92855,0.012664907651715039
zip:79103,4199,218272,0.019237465181058497
zip:79104,796,21251,0.03745706084419557
zip:79106,4277,144301,0.029639434238154967
zip:79107,10693,615662,0.017368296240469608
zip:79108,421,17748,0.023720982645931935
zip:79109,36499,1521676,0.02398605222136644
zip:79110,2781,76717,0.03625011405555483
zip:79111,72,7896,0.00911854103343465
zip:79118,11958,583044,0.02050960133369008
zip:79119,1170,36535,0.03202408649240454
zip:79121,483,39846,0.012121668423430206
zip:79124,1418,77223,0.018362404982971394
zip:79225,2,4524,0.0004420866489832007
zip:79226,237,41034,0.005775698201491446
zip:79229,373,49400,0.007550607287449392
zip:79234,122,6784,0.017983490566037735
zip:79241,626,21371,0.02929203125731131
zip:79244,338,32248,0.010481270156288762
zip:79248,405,83480,0.004851461427886919
zip:79252,488,22468,0.021719779241588036
zip:79255,113,2058,0.05490767735665695
zip:79256,661,16809,0.03932417157475162
zip:79257,305,54168,0.00563063063063063
zip:79261,236,49963,0.004723495386586073
zip:79311,22,548,0.040145985401459854
zip:79316,2175,171110,0.012711121500788966
zip:79322,147,10096,0.014560221870047544
zip:79323,2059,106148,0.019397445076685383
zip:79325,278,7934,0.035039072346861606
zip:79329,204,1700,0.12
zip:79330,925,22835,0.040507992117363695
zip:79331,2000,190329,0.010508120149845793
zip:79336,5334,233461,0.022847499154034293
zip:79339,1103,51411,0.021454552527669177
zip:79347,381,21051,0.018098902664956534
zip:79351,769,33197,0.023164743802150795
zip:79356,231,15473,0.014929231564661022
zip:79357,265,16642,0.01592356687898089
zip:79359,423,9048,0.046750663129973474
zip:79360,1296,90204,0.014367433816682188
zip:79363,1233,27982,0.04406404116932314
zip:79364,2209,55620,0.03971592952175476
zip:79366,367,4715,0.07783669141039236
zip:79370,476,21596,0.022041118725689944
zip:79373,944,49322,0.019139532054661207
zip:79382,1060,66462,0.01594896331738437
zip:79401,3273,112022,0.02921747513881202
zip:79403,7558,397673,0.019005564873652472
zip:79404,1028,35803,0.02871267770857191
zip:79407,15257,421195,0.03622312705516447
zip:79410,1382,69103,0.019999131730894463
zip:79411,767,16958,0.04522939025828517
zip:79412,6836,249779,0.027368193483039007
zip:79413,12050,456661,0.026387188746137727
zip:79414,1369,67558,0.02026406939222594
zip:79415,4106,123777,0.033172560330271376
zip:79416,13098,348945,0.037536001375574946
zip:79423,22622,674710,0.033528478902046806
zip:79424,34120,1158483,0.029452309615246836
zip:79457,196,16416,0.011939571150097465
zip:79504,399,36305,0.010990221732543727
zip:79506,185,42925,0.0043098427489807805
zip:79508,1,937,0.0010672358591248667
zip:79510,3109,234880,0.013236546321525886
zip:79512,548,54534,0.010048776909817729
zip:79521,1856,215677,0.008605460943911498
zip:79525,641,52433,0.012225125398127134
zip:79532,281,54936,0.005115042959079656
zip:79535,421,37681,0.011172739576975134
zip:79536,479,35651,0.01343580825222294
zip:79544,1005,39209,0.025631870233874875
zip:79547,14,1583,0.008843967150979154
zip:79549,1873,175851,0.010651062547270131
zip:79553,269,46502,0.0057846974323685005
zip:79556,2450,232691,0.010528984790988908
zip:79560,455,35364,0.012866191607284245
zip:79561,40,10370,0.003857280617164899
zip:79562,204,10126,0.020146158404108237
zip:79567,43,6007,0.007158315298818046
zip:79601,1368,68456,0.019983639125861867
zip:79602,8993,911407,0.009867161432817611
zip:79603,3797,542121,0.00700397143811068
zip:79605,11714,763674,0.015339005910899154
zip:79606,9482,646991,0.01465553616665456
zip:79701,4199,153845,0.02729370470278527
zip:79703,1356,45127,0.030048529705054623
zip:79705,19557,722316,0.027075407439403253
zip:79706,1860,68599,0.02711409787314684
zip:79707,14184,661007,0.021458169126801985
zip:79711,18,1743,0.010327022375215147
zip:79714,2369,127148,0.018631830622581558
zip:79718,669,52100,0.012840690978886756
zip:79720,9377,633507,0.014801730683323152
zip:79735,67,2944,0.022758152173913044
zip:79743,100,42228,0.0023680969972530077
zip:79745,146,7524,0.019404572036150983
zip:79752,969,33998,0.028501676569209954
zip:79756,4334,168928,0.025655900738776282
zip:79761,5034,249965,0.020138819434720862
zip:79762,22558,904451,0.02494109686428563
zip:79763,5718,222920,0.02565045756325139
zip:79764,2704,67125,0.040283054003724394
zip:79765,6044,190663,0.031699910312960565
zip:79766,50,2765,0.018083182640144666
zip:79772,425,33288,0.01276736361451574
zip:79782,1771,67483,0.0262436465480195
zip:79830,1131,94314,0.011991856988358038
zip:79838,274,25019,0.010951676725688477
zip:79842,147,45992,0.0031962080361802054
zip:79843,208,3207,0.06485812285625195
zip:79848,123,55115,0.0022316973600653178
zip:79851,141,6049,0.023309637956687057
zip:79855,477,14026,0.034008270355054895
zip:79902,6655,379268,0.017546958878682094
zip:79903,824,56939,0.01447162753121762
zip:79904,2217,109175,0.02030684680558736
zip:79905,25,2862,0.008735150244584208
zip:79906,885,29442,0.03005909924597514
zip:79907,5795,266892,0.021712902597305277
zip:79908,687,26596,0.025830952022860582
zip:79911,224,8288,0.02702702702702703
